"","Gene","F_values","P_values","Genetic.Elements","stage","counts","Sample","logCounts"
"1975","BB_E21_-_hypothetical_protein",5.8844099968103,0.038501529971112,"lp25","Mid",1409.6,"Mid Sample 6",3.14909589106797
"1976","BB_E21_-_hypothetical_protein",5.8844099968103,0.038501529971112,"lp25","Stationary",1064.08,"Stationary Sample 7",3.02697428045195
"1977","BB_E21_-_hypothetical_protein",5.8844099968103,0.038501529971112,"lp25","Mid",1441.68,"Mid Sample 5",3.15886887365896
"1978","BB_E21_-_hypothetical_protein",5.8844099968103,0.038501529971112,"lp25","Stationary",999.645,"Stationary Sample 9",2.99984579808647
"1979","BB_E21_-_hypothetical_protein",5.8844099968103,0.038501529971112,"lp25","Early",1248.17,"Early Sample 2",3.096273740021
"1980","BB_E21_-_hypothetical_protein",5.8844099968103,0.038501529971112,"lp25","Early",1205.92,"Early Sample 1",3.08131849792771
"1981","BB_F25_-_hypothetical_protein",15.9024972830639,0.0039976632816711,"lp28-1","Stationary",41.4104,"Stationary Sample 8",1.61710942555077
"1982","BB_F25_-_hypothetical_protein",15.9024972830639,0.0039976632816711,"lp28-1","Stationary",40.642,"Stationary Sample 9",1.60897507150991
"1983","BB_F25_-_hypothetical_protein",15.9024972830639,0.0039976632816711,"lp28-1","Early",152.532,"Early Sample 2",2.18336096476828
"1984","BB_F25_-_hypothetical_protein",15.9024972830639,0.0039976632816711,"lp28-1","Early",128.984,"Early Sample 3",2.1105358409762
"1985","BB_F25_-_hypothetical_protein",15.9024972830639,0.0039976632816711,"lp28-1","Stationary",55.9028,"Stationary Sample 7",1.74743356091138
"1986","BB_F25_-_hypothetical_protein",15.9024972830639,0.0039976632816711,"lp28-1","Mid",129.819,"Mid Sample 4",2.1133382594234
"1987","BB_F25_-_hypothetical_protein",15.9024972830639,0.0039976632816711,"lp28-1","Mid",132.805,"Mid Sample 5",2.12321442617305
"1988","BB_F25_-_hypothetical_protein",15.9024972830639,0.0039976632816711,"lp28-1","Mid",182.157,"Mid Sample 6",2.26044586513577
"1989","BB_F25_-_hypothetical_protein",15.9024972830639,0.0039976632816711,"lp28-1","Early",99.3554,"Early Sample 1",1.99719147614105
"1990","BB_F26_-_hypothetical_protein",6.7430131743384,0.0291933473577986,"lp28-1","Early",161.23,"Early Sample 1",2.20744585398425
"1991","BB_F26_-_hypothetical_protein",6.7430131743384,0.0291933473577986,"lp28-1","Stationary",60.5895,"Stationary Sample 8",1.78239736860254
"1992","BB_F26_-_hypothetical_protein",6.7430131743384,0.0291933473577986,"lp28-1","Mid",220.946,"Mid Sample 5",2.34428614351473
"1993","BB_F26_-_hypothetical_protein",6.7430131743384,0.0291933473577986,"lp28-1","Early",151.432,"Early Sample 3",2.18021765822181
"1994","BB_F26_-_hypothetical_protein",6.7430131743384,0.0291933473577986,"lp28-1","Stationary",58.1171,"Stationary Sample 9",1.7643039351955
"1995","BB_F26_-_hypothetical_protein",6.7430131743384,0.0291933473577986,"lp28-1","Stationary",133.089,"Stationary Sample 7",2.12414216188551
"1996","BB_F26_-_hypothetical_protein",6.7430131743384,0.0291933473577986,"lp28-1","Mid",267.474,"Mid Sample 6",2.42728157250559
"1997","BB_F26_-_hypothetical_protein",6.7430131743384,0.0291933473577986,"lp28-1","Mid",156.123,"Mid Sample 4",2.19346688792645
"1998","BB_F26_-_hypothetical_protein",6.7430131743384,0.0291933473577986,"lp28-1","Early",212.325,"Early Sample 2",2.3270011327568
"1999","BB_I38_-_surface_antigen",7.56854072704376,0.0228727660620536,"lp28-4","Mid",480.575,"Mid Sample 4",2.6817611746151
"2000","BB_I38_-_surface_antigen",7.56854072704376,0.0228727660620536,"lp28-4","Early",560.281,"Early Sample 2",2.74840589511603
"2001","BB_I38_-_surface_antigen",7.56854072704376,0.0228727660620536,"lp28-4","Mid",502.612,"Mid Sample 6",2.70123285328077
"2002","BB_I38_-_surface_antigen",7.56854072704376,0.0228727660620536,"lp28-4","Stationary",299.962,"Stationary Sample 7",2.47706624060099
"2003","BB_I38_-_surface_antigen",7.56854072704376,0.0228727660620536,"lp28-4","Stationary",106.943,"Stationary Sample 8",2.029152362906
"2004","BB_I38_-_surface_antigen",7.56854072704376,0.0228727660620536,"lp28-4","Early",295.384,"Early Sample 3",2.47038696727958
"2005","BB_I38_-_surface_antigen",7.56854072704376,0.0228727660620536,"lp28-4","Stationary",232.475,"Stationary Sample 9",2.36637625638374
"2006","BB_I38_-_surface_antigen",7.56854072704376,0.0228727660620536,"lp28-4","Mid",577.093,"Mid Sample 5",2.76124580645247
"2007","BB_I38_-_surface_antigen",7.56854072704376,0.0228727660620536,"lp28-4","Early",465.782,"Early Sample 1",2.66818270134825
"2008","BB_J08_-_surface_protein",6.9428692201166,0.0274680976591968,"lp38","Stationary",1399.62,"Stationary Sample 9",3.14601013974655
"2009","BB_J08_-_surface_protein",6.9428692201166,0.0274680976591968,"lp38","Early",2076.32,"Early Sample 3",3.31729428729029
"2010","BB_J08_-_surface_protein",6.9428692201166,0.0274680976591968,"lp38","Stationary",1949.55,"Stationary Sample 7",3.28993437799317
"2011","BB_J08_-_surface_protein",6.9428692201166,0.0274680976591968,"lp38","Mid",2286.22,"Mid Sample 6",3.35911801966766
"2012","BB_J08_-_surface_protein",6.9428692201166,0.0274680976591968,"lp38","Mid",2117.06,"Mid Sample 5",3.32573316661632
"2013","BB_J08_-_surface_protein",6.9428692201166,0.0274680976591968,"lp38","Early",2288.63,"Early Sample 2",3.3595755864942
"2014","BB_J08_-_surface_protein",6.9428692201166,0.0274680976591968,"lp38","Mid",1941.69,"Mid Sample 4",3.28817989393652
"2015","BB_J08_-_surface_protein",6.9428692201166,0.0274680976591968,"lp38","Stationary",1321.21,"Stationary Sample 8",3.12097185212836
"2016","BB_J08_-_surface_protein",6.9428692201166,0.0274680976591968,"lp38","Early",2247.7,"Early Sample 1",3.35173834558076
"2017","BB_K0059_-_hypothetical_protein",28.0520396871423,0.000901764982067297,"lp36","Mid",6.10855,"Mid Sample 5",0.785938133035895
"2018","BB_K0059_-_hypothetical_protein",28.0520396871423,0.000901764982067297,"lp36","Mid",8.20745,"Mid Sample 6",0.914208245676097
"2019","BB_K0059_-_hypothetical_protein",28.0520396871423,0.000901764982067297,"lp36","Stationary",3.10902,"Stationary Sample 8",0.492623515823089
"2020","BB_K0059_-_hypothetical_protein",28.0520396871423,0.000901764982067297,"lp36","Mid",8.49882,"Mid Sample 4",0.929358631236268
"2021","BB_K0059_-_hypothetical_protein",28.0520396871423,0.000901764982067297,"lp36","Early",1,"Early Sample 1",0
"2022","BB_K0059_-_hypothetical_protein",28.0520396871423,0.000901764982067297,"lp36","Stationary",1,"Stationary Sample 7",0
"2023","BB_K0059_-_hypothetical_protein",28.0520396871423,0.000901764982067297,"lp36","Early",1.949534,"Early Sample 3",0.289930813714117
"2024","BB_K0059_-_hypothetical_protein",28.0520396871423,0.000901764982067297,"lp36","Early",1,"Early Sample 2",0
"2025","BB_K0059_-_hypothetical_protein",28.0520396871423,0.000901764982067297,"lp36","Stationary",3.2641,"Stationary Sample 9",0.513763455468749
"2026","BB_K01_-_lipoprotein",12.3735126530049,0.00743095164529899,"lp36","Early",619.469,"Early Sample 1",2.79201957791822
"2027","BB_K01_-_lipoprotein",12.3735126530049,0.00743095164529899,"lp36","Stationary",401.382,"Stationary Sample 7",2.60355789262592
"2028","BB_K01_-_lipoprotein",12.3735126530049,0.00743095164529899,"lp36","Mid",558.316,"Mid Sample 6",2.74688007386895
"2029","BB_K01_-_lipoprotein",12.3735126530049,0.00743095164529899,"lp36","Early",627.415,"Early Sample 2",2.7975548974337
"2030","BB_K01_-_lipoprotein",12.3735126530049,0.00743095164529899,"lp36","Mid",400.622,"Mid Sample 5",2.60273479472355
"2031","BB_K01_-_lipoprotein",12.3735126530049,0.00743095164529899,"lp36","Stationary",417.821,"Stationary Sample 8",2.62099026416253
"2032","BB_K01_-_lipoprotein",12.3735126530049,0.00743095164529899,"lp36","Early",623.79,"Early Sample 3",2.79503840828642
"2033","BB_K01_-_lipoprotein",12.3735126530049,0.00743095164529899,"lp36","Mid",412.679,"Mid Sample 4",2.61561236949247
"2034","BB_K01_-_lipoprotein",12.3735126530049,0.00743095164529899,"lp36","Stationary",450.816,"Stationary Sample 9",2.65399932127913
"2035","BB_K15_-_antigen_P35",19.249345949094,0.00245138778509638,"lp36","Mid",363.809,"Mid Sample 6",2.56087343854822
"2036","BB_K15_-_antigen_P35",19.249345949094,0.00245138778509638,"lp36","Early",595.058,"Early Sample 3",2.77455929825347
"2037","BB_K15_-_antigen_P35",19.249345949094,0.00245138778509638,"lp36","Mid",366.657,"Mid Sample 4",2.56425998070584
"2038","BB_K15_-_antigen_P35",19.249345949094,0.00245138778509638,"lp36","Stationary",359.382,"Stationary Sample 8",2.55555632125253
"2039","BB_K15_-_antigen_P35",19.249345949094,0.00245138778509638,"lp36","Stationary",384.396,"Stationary Sample 9",2.58477885977963
"2040","BB_K15_-_antigen_P35",19.249345949094,0.00245138778509638,"lp36","Mid",294.79,"Mid Sample 5",2.46951274710262
"2041","BB_K15_-_antigen_P35",19.249345949094,0.00245138778509638,"lp36","Early",579.703,"Early Sample 2",2.76320554787823
"2042","BB_K15_-_antigen_P35",19.249345949094,0.00245138778509638,"lp36","Stationary",227.56,"Stationary Sample 7",2.35709592509573
"2043","BB_K15_-_antigen_P35",19.249345949094,0.00245138778509638,"lp36","Early",552.11,"Early Sample 1",2.74202561329752
"2044","BB_K35_-_hypothetical_protein",8.96243116952692,0.0157726769526185,"lp36","Mid",735.771,"Mid Sample 6",2.86674266635978
"2045","BB_K35_-_hypothetical_protein",8.96243116952692,0.0157726769526185,"lp36","Mid",434.208,"Mid Sample 5",2.63769782078549
"2046","BB_K35_-_hypothetical_protein",8.96243116952692,0.0157726769526185,"lp36","Early",319.376,"Early Sample 1",2.50430227730283
"2047","BB_K35_-_hypothetical_protein",8.96243116952692,0.0157726769526185,"lp36","Early",252.507,"Early Sample 2",2.40227342213482
"2048","BB_K35_-_hypothetical_protein",8.96243116952692,0.0157726769526185,"lp36","Early",332.02,"Early Sample 3",2.52116424523423
"2049","BB_K35_-_hypothetical_protein",8.96243116952692,0.0157726769526185,"lp36","Stationary",1022.66,"Stationary Sample 8",3.00973126942366
"2050","BB_K35_-_hypothetical_protein",8.96243116952692,0.0157726769526185,"lp36","Stationary",826.539,"Stationary Sample 7",2.91726335044853
"2051","BB_K35_-_hypothetical_protein",8.96243116952692,0.0157726769526185,"lp36","Stationary",615.972,"Stationary Sample 9",2.78956097105749
"2052","BB_K35_-_hypothetical_protein",8.96243116952692,0.0157726769526185,"lp36","Mid",506.195,"Mid Sample 4",2.70431785104915
"2053","BB_L02_-_hypothetical_protein",7.5092576791425,0.0232620316307579,"cp32-8","Mid",18.0716,"Mid Sample 5",1.25699660526759
"2054","BB_L02_-_hypothetical_protein",7.5092576791425,0.0232620316307579,"cp32-8","Early",27.7486,"Early Sample 2",1.44324107655374
"2055","BB_L02_-_hypothetical_protein",7.5092576791425,0.0232620316307579,"cp32-8","Early",28.4157,"Early Sample 3",1.45355835903966
"2056","BB_L02_-_hypothetical_protein",7.5092576791425,0.0232620316307579,"cp32-8","Stationary",13.899,"Stationary Sample 7",1.14298355492282
"2057","BB_L02_-_hypothetical_protein",7.5092576791425,0.0232620316307579,"cp32-8","Mid",18.6628,"Mid Sample 6",1.27097680196804
"2058","BB_L02_-_hypothetical_protein",7.5092576791425,0.0232620316307579,"cp32-8","Mid",9.01897,"Mid Sample 4",0.955156942324826
"2059","BB_L02_-_hypothetical_protein",7.5092576791425,0.0232620316307579,"cp32-8","Stationary",10.68459,"Stationary Sample 9",1.02875786162841
"2060","BB_L02_-_hypothetical_protein",7.5092576791425,0.0232620316307579,"cp32-8","Stationary",12.8404,"Stationary Sample 8",1.10857855294521
"2061","BB_L02_-_hypothetical_protein",7.5092576791425,0.0232620316307579,"cp32-8","Early",19.8131,"Early Sample 1",1.29695243149841
"2062","BB_L07_-_hypothetical_protein",6.67060805272879,0.0298539924570832,"cp32-8","Mid",10.14691,"Mid Sample 4",1.00633380833191
"2063","BB_L07_-_hypothetical_protein",6.67060805272879,0.0298539924570832,"cp32-8","Early",12.9683,"Early Sample 3",1.11288304863546
"2064","BB_L07_-_hypothetical_protein",6.67060805272879,0.0298539924570832,"cp32-8","Mid",13.0472,"Mid Sample 5",1.11551731971853
"2065","BB_L07_-_hypothetical_protein",6.67060805272879,0.0298539924570832,"cp32-8","Stationary",9.71906,"Stationary Sample 7",0.987624263223177
"2066","BB_L07_-_hypothetical_protein",6.67060805272879,0.0298539924570832,"cp32-8","Early",17.5072,"Early Sample 1",1.24321669309738
"2067","BB_L07_-_hypothetical_protein",6.67060805272879,0.0298539924570832,"cp32-8","Stationary",1,"Stationary Sample 8",0
"2068","BB_L07_-_hypothetical_protein",6.67060805272879,0.0298539924570832,"cp32-8","Early",18.9632,"Early Sample 2",1.27791162546394
"2069","BB_L07_-_hypothetical_protein",6.67060805272879,0.0298539924570832,"cp32-8","Mid",13.2104,"Mid Sample 6",1.1209159678918
"2070","BB_L07_-_hypothetical_protein",6.67060805272879,0.0298539924570832,"cp32-8","Stationary",8.36455,"Stationary Sample 9",0.922442581547816
"2071","BB_L08_-_hypothetical_protein",28.573363746857,0.000857829950340474,"cp32-8","Early",15.3809,"Early Sample 1",1.18698174857321
"2072","BB_L08_-_hypothetical_protein",28.573363746857,0.000857829950340474,"cp32-8","Stationary",1,"Stationary Sample 9",0
"2073","BB_L08_-_hypothetical_protein",28.573363746857,0.000857829950340474,"cp32-8","Mid",11.8664,"Mid Sample 4",1.074318983717
"2074","BB_L08_-_hypothetical_protein",28.573363746857,0.000857829950340474,"cp32-8","Early",17.9466,"Early Sample 2",1.2539821832151
"2075","BB_L08_-_hypothetical_protein",28.573363746857,0.000857829950340474,"cp32-8","Stationary",3.58954,"Stationary Sample 7",0.555038797251925
"2076","BB_L08_-_hypothetical_protein",28.573363746857,0.000857829950340474,"cp32-8","Early",13.8423,"Early Sample 3",1.14120825734027
"2077","BB_L08_-_hypothetical_protein",28.573363746857,0.000857829950340474,"cp32-8","Stationary",5.07488,"Stationary Sample 8",0.705425777431757
"2078","BB_L08_-_hypothetical_protein",28.573363746857,0.000857829950340474,"cp32-8","Mid",12.8444,"Mid Sample 5",1.10871382189351
"2079","BB_L08_-_hypothetical_protein",28.573363746857,0.000857829950340474,"cp32-8","Mid",16.3762,"Mid Sample 6",1.21421313365823
"2080","BB_L10_-_hypothetical_protein",6.10236916410754,0.0358014345187293,"cp32-8","Early",12.4674,"Early Sample 2",1.0957758934637
"2081","BB_L10_-_hypothetical_protein",6.10236916410754,0.0358014345187293,"cp32-8","Mid",10.80411,"Mid Sample 4",1.03358899722495
"2082","BB_L10_-_hypothetical_protein",6.10236916410754,0.0358014345187293,"cp32-8","Mid",10.01668,"Mid Sample 5",1.00072379971453
"2083","BB_L10_-_hypothetical_protein",6.10236916410754,0.0358014345187293,"cp32-8","Stationary",1,"Stationary Sample 7",0
"2084","BB_L10_-_hypothetical_protein",6.10236916410754,0.0358014345187293,"cp32-8","Early",6.89684,"Early Sample 3",0.838650150894971
"2085","BB_L10_-_hypothetical_protein",6.10236916410754,0.0358014345187293,"cp32-8","Stationary",5.4402,"Stationary Sample 9",0.735614866113575
"2086","BB_L10_-_hypothetical_protein",6.10236916410754,0.0358014345187293,"cp32-8","Stationary",1,"Stationary Sample 8",0
"2087","BB_L10_-_hypothetical_protein",6.10236916410754,0.0358014345187293,"cp32-8","Early",5.42331,"Early Sample 1",0.734264429705879
"2088","BB_L10_-_hypothetical_protein",6.10236916410754,0.0358014345187293,"cp32-8","Mid",8.46001,"Mid Sample 6",0.927370876389172
"2089","BB_L24_blyB_holin_protein",6.43921500333965,0.0321037769165107,"cp32-8","Stationary",52.9047,"Stationary Sample 9",1.72349425603129
"2090","BB_L24_blyB_holin_protein",6.43921500333965,0.0321037769165107,"cp32-8","Stationary",46.7311,"Stationary Sample 7",1.66960600397119
"2091","BB_L24_blyB_holin_protein",6.43921500333965,0.0321037769165107,"cp32-8","Early",93.1349,"Early Sample 3",1.969112452595
"2092","BB_L24_blyB_holin_protein",6.43921500333965,0.0321037769165107,"cp32-8","Mid",84.2561,"Mid Sample 6",1.92560135287202
"2093","BB_L24_blyB_holin_protein",6.43921500333965,0.0321037769165107,"cp32-8","Early",86.1366,"Early Sample 1",1.93518772521181
"2094","BB_L24_blyB_holin_protein",6.43921500333965,0.0321037769165107,"cp32-8","Stationary",26.8614,"Stationary Sample 8",1.42912864408958
"2095","BB_L24_blyB_holin_protein",6.43921500333965,0.0321037769165107,"cp32-8","Mid",40.9793,"Mid Sample 4",1.61256453559925
"2096","BB_L24_blyB_holin_protein",6.43921500333965,0.0321037769165107,"cp32-8","Early",140.246,"Early Sample 2",2.14689048345618
"2097","BB_L24_blyB_holin_protein",6.43921500333965,0.0321037769165107,"cp32-8","Mid",59.2846,"Mid Sample 5",1.77294189397785
"2098","BB_L26_-_hypothetical_protein",22.7363383466731,0.00158388443806266,"cp32-8","Early",283.275,"Early Sample 1",2.45220824821922
"2099","BB_L26_-_hypothetical_protein",22.7363383466731,0.00158388443806266,"cp32-8","Stationary",48.5277,"Stationary Sample 8",1.68598970815066
"2100","BB_L26_-_hypothetical_protein",22.7363383466731,0.00158388443806266,"cp32-8","Stationary",128.837,"Stationary Sample 7",2.11004060361572
"2101","BB_L26_-_hypothetical_protein",22.7363383466731,0.00158388443806266,"cp32-8","Mid",119.984,"Mid Sample 6",2.07912333625597
"2102","BB_L26_-_hypothetical_protein",22.7363383466731,0.00158388443806266,"cp32-8","Early",238.37,"Early Sample 3",2.37725159647804
"2103","BB_L26_-_hypothetical_protein",22.7363383466731,0.00158388443806266,"cp32-8","Mid",67.8096,"Mid Sample 4",1.83129118253797
"2104","BB_L26_-_hypothetical_protein",22.7363383466731,0.00158388443806266,"cp32-8","Stationary",106.605,"Stationary Sample 9",2.02777757449811
"2105","BB_L26_-_hypothetical_protein",22.7363383466731,0.00158388443806266,"cp32-8","Mid",92.0277,"Mid Sample 5",1.96391856806817
"2106","BB_L26_-_hypothetical_protein",22.7363383466731,0.00158388443806266,"cp32-8","Early",338.091,"Early Sample 2",2.52903360997795
"2107","BB_L40_erpO_ErpB1_protein",10.3872201333015,0.0112536278649116,"cp32-8","Stationary",1378.51,"Stationary Sample 9",3.13940992091627
"2108","BB_L40_erpO_ErpB1_protein",10.3872201333015,0.0112536278649116,"cp32-8","Early",2434.07,"Early Sample 1",3.38633306369544
"2109","BB_L40_erpO_ErpB1_protein",10.3872201333015,0.0112536278649116,"cp32-8","Early",1950.79,"Early Sample 2",3.29021052067596
"2110","BB_L40_erpO_ErpB1_protein",10.3872201333015,0.0112536278649116,"cp32-8","Early",2112.37,"Early Sample 3",3.32476999098509
"2111","BB_L40_erpO_ErpB1_protein",10.3872201333015,0.0112536278649116,"cp32-8","Mid",1865.89,"Mid Sample 6",3.27088603715906
"2112","BB_L40_erpO_ErpB1_protein",10.3872201333015,0.0112536278649116,"cp32-8","Stationary",335.185,"Stationary Sample 8",2.52528457510445
"2113","BB_L40_erpO_ErpB1_protein",10.3872201333015,0.0112536278649116,"cp32-8","Mid",2896.46,"Mid Sample 4",3.46186753528658
"2114","BB_L40_erpO_ErpB1_protein",10.3872201333015,0.0112536278649116,"cp32-8","Mid",2974.51,"Mid Sample 5",3.4734154333173
